snapped_at,price,market_cap,total_volume
2013-08-04T00:00:00.000Z,0.00606812622903,47439942.33407421,0.0
2013-08-05T00:00:00.000Z,0.00576730861542,45088182.6615905,0.0
2013-08-06T00:00:00.000Z,0.00479580800934,37493098.54812094,0.0
2013-08-07T00:00:00.000Z,0.00456521323672,35690334.4690535,0.0
2013-08-08T00:00:00.000Z,0.0043370414406,33906511.84155402,0.0
2013-08-09T00:00:00.000Z,0.00427413908685,33414747.898500107,0.0
2013-08-10T00:00:00.000Z,0.0042699362118,33381890.52062802,0.0
2013-08-11T00:00:00.000Z,0.0042850611804,33500136.450611923,0.0
2013-08-12T00:00:00.000Z,0.00433063184225,33856402.31175772,0.0
2013-08-13T00:00:00.000Z,0.0041948107379,32794568.161646616,0.0
2013-08-14T00:00:00.000Z,0.00362958685373,28375710.18815409,0.0
2013-08-15T00:00:00.000Z,0.00319840871472,25004806.49901348,0.0
2013-08-16T00:00:00.000Z,0.00283888323846,22194076.62965299,0.0
2013-08-17T00:00:00.000Z,0.005272972586,41223518.39631722,0.0
2013-08-18T00:00:00.000Z,0.00584406205614,45688232.630003266,0.0
2013-08-19T00:00:00.000Z,0.00519255265836,40594804.46894083,0.0
2013-08-20T00:00:00.000Z,0.0057209284476,44725588.46026796,0.0
2013-08-21T00:00:00.000Z,0.00624912538734,48854973.817179516,0.0
2013-08-22T00:00:00.000Z,0.00594453450748,46473715.46704898,0.0
2013-08-23T00:00:00.000Z,0.00515632115282,40311550.846425675,0.0
2013-08-24T00:00:00.000Z,0.00550314326848,43022967.17203593,0.0
2013-08-25T00:00:00.000Z,0.00616856825148,48225186.86466238,0.0
2013-08-26T00:00:00.000Z,0.0066685246488,52133791.18580514,0.0
2013-08-27T00:00:00.000Z,0.00659959012599,51594868.16752791,0.0
2013-08-28T00:00:00.000Z,0.00670455621376,52415481.69924117,0.0
2013-08-29T00:00:00.000Z,0.00626532660072,48981632.93211625,0.0
2013-08-30T00:00:00.000Z,0.00630781778928,49313824.147632316,0.0
2013-08-31T00:00:00.000Z,0.00605462735472,47334409.644723944,0.0
2013-09-01T00:00:00.000Z,0.00602660895674,47115364.39073765,0.0
2013-09-02T00:00:00.000Z,0.00584774480192,45717024.386543065,0.0
2013-09-03T00:00:00.000Z,0.00584212602667,45673097.49257291,0.0
2013-09-04T00:00:00.000Z,0.00579256663675,45285647.19464268,0.0
2013-09-05T00:00:00.000Z,0.00601503965652,47024917.25665649,0.0
2013-09-06T00:00:00.000Z,0.00618556972748,48358102.06445101,0.0
2013-09-07T00:00:00.000Z,0.00645131680548,50435683.76422432,0.0
2013-09-08T00:00:00.000Z,0.00644532835014,50388866.818965994,0.0
2013-09-09T00:00:00.000Z,0.00640911287454,50105738.61097194,0.0
2013-09-10T00:00:00.000Z,0.0060641668857,47408988.261369795,0.0
2013-09-11T00:00:00.000Z,0.00626242535562,48958951.2047868,0.0
2013-09-12T00:00:00.000Z,0.0064867622492,50712792.45387947,0.0
2013-09-13T00:00:00.000Z,0.00665968524816,52064685.26847163,0.0
2013-09-14T00:00:00.000Z,0.00655809747194,51270482.8335387,0.0
2013-09-15T00:00:00.000Z,0.00659770352234,51580119.398979515,0.0
2013-09-16T00:00:00.000Z,0.00718268794474,56153462.73658623,0.0
2013-09-17T00:00:00.000Z,0.0097735545856,76408572.36299519,0.0
2013-09-18T00:00:00.000Z,0.0109266529088,85423368.39767005,0.0
2013-09-19T00:00:00.000Z,0.01121147174452,87650050.60590264,0.0
2013-09-20T00:00:00.000Z,0.0103999811456,81305906.44612975,0.0
2013-09-21T00:00:00.000Z,0.009923772851699998,77582962.22777258,0.0
2013-09-22T00:00:00.000Z,0.01054371779516,82429623.56983413,0.0
2013-09-23T00:00:00.000Z,0.01028777052996,80428656.010456,0.0
2013-09-24T00:00:00.000Z,0.01073020526208,83887561.97884834,0.0
2013-09-25T00:00:00.000Z,0.010865999115119998,84949183.45085326,0.0
2013-09-26T00:00:00.000Z,0.012073694754800001,94390814.75668268,0.0
2013-09-28T00:00:00.000Z,0.0142854281052,111681902.50139174,0.0
2013-09-29T00:00:00.000Z,0.0136803891056,106951774.7225897,0.0
2013-09-30T00:00:00.000Z,0.0108248849212,84627756.9284453,0.0
2013-10-01T00:00:00.000Z,0.01194924657913,93417892.9840622,0.0
2013-10-02T00:00:00.000Z,0.007512582575120001,58732542.502825946,0.0
2013-10-03T00:00:00.000Z,0.0087462414256,68377151.86001974,0.0
2013-10-04T00:00:00.000Z,0.009608478993480002,75118030.15137862,0.0
2013-10-05T00:00:00.000Z,0.00914060637819,71460252.97674018,0.0
2013-10-06T00:00:00.000Z,0.01044021212536,81620427.84248587,0.0
2013-10-07T00:00:00.000Z,0.009461184448,73966497.49987206,0.0
2013-10-08T00:00:00.000Z,0.01021632534422,79870105.67005648,0.0
2013-10-09T00:00:00.000Z,0.00981690179976,76747456.6903464,0.0
2013-10-10T00:00:00.000Z,0.01027350062214,80317095.52840714,0.0
2013-10-11T00:00:00.000Z,0.009249072856800001,72308231.8786154,0.0
2013-10-12T00:00:00.000Z,0.00883838578532,69097525.76313427,0.0
2013-10-13T00:00:00.000Z,0.00912268737204,71320164.17265797,0.0
2013-10-14T00:00:00.000Z,0.0084948050532,66411449.63928985,0.0
2013-10-15T00:00:00.000Z,0.00828141837471,64743216.60024165,0.0
2013-10-16T00:00:00.000Z,0.0072173846316,56424717.405971445,0.0
2013-10-17T00:00:00.000Z,0.00788513223618,61645095.17549322,0.0
2013-10-18T00:00:00.000Z,0.00792002805286,61917906.84965545,0.0
2013-10-19T00:00:00.000Z,0.00685342098624,53579290.30411431,0.0
2013-10-20T00:00:00.000Z,0.00729304628745,57016232.26028667,0.0
2013-10-21T00:00:00.000Z,0.0066949108882,52340075.70012374,0.0
2013-10-22T00:00:00.000Z,0.006729379272,52609545.507726066,0.0
2013-10-23T00:00:00.000Z,0.00769491153613,60157970.78715995,0.0
2013-10-24T00:00:00.000Z,0.00809700091717,63301460.84682479,0.0
2013-10-25T00:00:00.000Z,0.00731201436928,57164522.40900407,0.0
2013-10-26T00:00:00.000Z,0.0064291593132,50262459.08199251,0.0
2013-10-27T00:00:00.000Z,0.0070046130038,54761292.7043775,0.0
2013-10-28T00:00:00.000Z,0.0062924654332,49193800.831354715,0.0
2013-10-29T00:00:00.000Z,0.00609581367962,47656399.71137951,0.0
2013-10-30T00:00:00.000Z,0.00609007855255,47611562.5543167,0.0
2013-10-31T00:00:00.000Z,0.00617126278096,48246252.12907399,0.0
2013-11-01T00:00:00.000Z,0.00634211685,49581970.56577794,0.0
2013-11-02T00:00:00.000Z,0.00670964171328,52455239.06956087,0.0
2013-11-03T00:00:00.000Z,0.00740399469864,57883614.40013489,0.0
2013-11-04T00:00:00.000Z,0.00750976930656,58710548.38154626,0.0
2013-11-05T00:00:00.000Z,0.00763658363115,59701969.392274514,0.0
2013-11-06T00:00:00.000Z,0.007899656264,61758642.55072117,0.0
2013-11-07T00:00:00.000Z,0.00889909420454,69572137.72308297,0.0
2013-11-08T00:00:00.000Z,0.01091713483332,85348957.14024916,0.0
2013-11-09T00:00:00.000Z,0.00923600880367,72206098.6391716,0.0
2013-11-11T00:00:00.000Z,0.0094224566785,73663727.80112374,0.0
2013-11-12T00:00:00.000Z,0.0096029571544,75074861.16552797,0.0
2013-11-13T00:00:00.000Z,0.01208041622407,94443362.7675435,0.0
